10322

-8.822968, 12.660419, -12.545820
-8.822968, 12.660419, -12.439977
-8.844730, 12.823978, -12.356604
-8.837411, 12.858948, -12.639893
-8.918087, 13.107141, -12.643639
-8.919248, 13.107141, -12.368910
-9.013112, 13.385050, -12.376804
-9.026552, 13.324972, -12.643639
-9.112093, 13.462337, -12.643639
-9.094969, 13.478746, -12.473644
-9.135128, 13.656601, -12.828783
-9.164682, 13.931331, -12.859716
-8.938641, 13.931331, -12.959410
-8.938641, 13.656601, -12.897362
-9.173766, 13.656601, -12.643639
-9.114644, 13.656601, -12.439325
-9.130058, 13.948202, -12.362400
-9.228684, 13.931331, -12.643639
-9.044738, 13.656601, -12.301960
-9.062548, 13.867874, -12.266485
-9.105158, 13.483861, -12.801012
-8.942142, 13.388119, -12.821930
-8.840843, 13.107141, -12.792803
-8.958841, 13.656601, -12.094179
-8.849817, 13.659517, -11.813523
-8.927864, 13.931331, -11.819450
-9.025877, 13.948202, -12.112492
-8.878260, 13.355082, -12.067122
-8.825268, 13.428799, -11.901149
-8.813553, 13.753038, -11.640879
-8.844873, 13.929367, -11.547469
-9.642373, 14.877815, -13.075367
-9.642373, 14.877815, -13.020691
-9.660650, 15.030249, -12.971230
-9.660650, 15.030249, -13.102161
-9.481063, 14.773951, -13.093260
-9.540333, 14.773951, -12.924816
-9.488100, 15.030249, -13.157485
-9.598783, 15.030249, -12.833864
-9.445559, 14.755520, -12.643639
-9.371470, 14.755520, -12.461390
-9.394958, 15.030249, -12.401796
-9.505640, 15.030249, -12.643639
-8.875672, 14.329305, -13.059470
-8.955806, 14.225061, -13.024491
-9.058825, 14.356450, -13.050547
-8.955806, 14.461132, -13.076108
-9.213371, 14.534931, -13.077621
-9.213371, 14.397568, -13.017760
-9.227034, 14.217041, -12.897269
-9.303185, 14.217041, -12.638815
-9.201456, 14.206060, -12.368910
-9.286613, 14.495218, -12.390083
-9.333297, 14.413260, -12.544024
-9.213371, 14.755520, -13.120806
-9.213371, 15.030249, -13.156830
-8.938641, 15.030249, -13.142530
-8.938641, 14.755520, -13.115245
-9.384794, 14.585743, -13.068126
-9.403971, 14.488815, -12.918575
-9.370753, 14.315938, -12.827135
-9.386784, 14.495218, -12.638815
-9.356149, 14.596413, -12.495775
-9.370753, 14.315938, -12.727177
-9.314308, 14.755520, -12.324024
-9.338974, 15.030249, -12.264431
-9.103910, 14.221970, -12.112492
-9.082167, 14.324153, -11.932703
-9.103161, 14.488262, -11.832456
-9.173876, 14.480789, -12.094179
-9.052858, 14.141000, -12.033124
-9.022524, 14.221970, -11.832456
-9.058151, 14.401669, -11.749550
-8.937883, 14.206060, -11.544720
-8.854753, 14.190437, -11.259122
-8.943839, 14.480789, -11.269991
-9.027527, 14.488262, -11.555405
-9.235156, 14.755520, -12.094179
-9.159107, 14.755520, -11.819450
-9.202085, 15.030249, -11.819450
-9.282905, 15.030249, -12.094179
-9.058554, 14.755520, -11.464250
-9.000554, 14.755520, -11.269991
-9.041498, 15.022955, -11.287915
-9.072138, 14.926516, -11.419618
-9.114988, 15.022955, -11.524604
-9.081266, 15.109669, -11.391442
-9.100895, 14.755520, -11.601614
-9.084490, 14.584822, -11.654105
-9.080759, 14.051027, -12.216277
-8.818219, 14.019634, -11.343453
-8.842004, 13.107141, -12.134855
-8.802410, 12.968216, -12.782063
-8.814610, 12.909931, -12.193513
-6.890480, 7.194243, -16.374277
-6.890480, 7.194243, -16.349054
-6.903604, 7.331983, -16.259195
-6.886653, 7.324121, -16.366339
-6.740803, 7.165001, -16.403446
-6.740803, 7.165001, -16.300213
-6.768276, 7.324121, -16.415634
-6.768276, 7.254205, -16.200777
-6.739006, 7.383826, -15.942957
-6.914899, 7.440553, -16.036242
-7.195388, 8.162006, -15.856874
-7.284986, 8.162006, -15.665667
-7.288725, 8.401330, -15.657179
-7.159050, 8.310432, -15.809129
-6.737804, 7.605169, -16.382414
-6.827381, 7.691827, -16.330975
-6.737804, 7.874255, -16.282642
-6.644228, 7.773997, -16.365067
-6.989025, 7.607844, -16.224297
-6.879997, 7.508674, -16.353783
-7.026242, 7.879536, -16.160957
-7.017429, 7.611141, -15.952593
-6.925317, 7.709662, -15.665667
-7.062682, 7.811925, -15.665667
-7.122458, 7.870346, -15.960412
-6.829385, 7.515268, -15.853088
-6.739006, 7.563406, -15.666386
-7.026242, 8.158726, -15.996321
-7.015311, 8.415900, -15.862272
-6.737962, 8.441290, -16.013617
-6.827643, 8.248115, -16.053389
-7.182180, 7.707014, -16.117615
-7.182180, 7.782799, -16.117615
-7.192789, 7.870346, -15.960412
-7.218610, 7.949289, -15.665667
-7.182180, 7.707014, -16.052097
-7.106740, 8.493586, -15.773191
-6.941805, 8.064961, -16.106504
-6.737962, 8.158726, -16.142145
-6.644491, 8.352749, -16.096813
-6.646231, 7.439447, -15.758442
-6.756801, 8.723202, -15.886694
-6.859042, 8.822602, -15.792327
-6.756801, 9.006908, -15.759642
-6.675889, 8.929140, -15.841852
-7.015311, 8.723202, -15.743013
-6.923587, 8.639449, -15.828465
-7.035128, 9.004723, -15.618773
-7.298575, 8.701946, -15.592318
-7.212540, 8.925498, -15.560392
-6.956615, 9.192016, -15.566122
-6.732912, 9.274526, -15.611495
-5.866612, 7.063087, -16.657913
-5.903749, 7.266208, -16.644896
-5.646122, 7.354638, -16.662552
-5.641884, 7.063087, -16.705120
-5.821311, 6.899696, -16.644577
-5.641884, 6.854918, -16.666245
-6.466074, 7.116287, -16.437693
-6.189353, 7.047864, -16.485565
-6.230989, 6.975662, -16.215126
-6.483824, 7.105876, -16.202839
-6.466074, 7.337817, -16.507240
-6.163871, 7.318655, -16.578100
-6.397129, 7.157610, -15.940395
-6.344563, 7.188735, -15.778002
-6.461739, 7.332819, -15.676645
-6.534494, 7.249594, -15.940395
-6.170104, 7.015145, -15.958179
-6.199860, 7.126285, -15.678122
-6.297113, 7.226192, -15.594849
-5.914378, 6.849665, -16.502363
-5.641884, 6.738424, -16.489855
-5.614411, 6.696259, -16.236675
-5.916614, 6.806516, -16.215126
-5.920081, 6.873228, -15.958179
-5.641884, 6.754697, -15.940395
-5.641884, 6.824642, -15.665667
-5.820242, 6.902570, -15.665667
-6.096451, 6.890980, -16.419125
-6.093624, 6.895265, -16.215126
-5.953825, 7.335866, -16.612753
-6.003977, 7.063087, -16.605610
-6.013968, 6.948730, -15.878460
-5.957607, 6.979166, -15.665667
-6.587234, 7.210133, -16.103071
-6.064367, 6.919855, -16.061613
-6.466074, 7.961313, -16.323364
-6.298310, 8.007695, -16.345720
-6.200578, 7.904582, -16.399178
-6.466074, 7.823948, -16.383993
-6.466074, 7.612547, -16.453541
-6.191344, 7.612547, -16.502329
-6.466074, 8.162006, -16.236128
-6.475482, 8.441290, -16.127035
-6.191344, 8.436736, -16.190178
-6.200578, 8.146396, -16.304764
-5.916614, 7.612547, -16.540375
-5.916614, 7.887277, -16.439846
-5.641884, 7.887277, -16.475046
-5.646122, 7.595780, -16.583994
-5.916614, 8.208304, -16.315165
-5.641884, 8.243500, -16.328815
-5.641884, 8.106135, -16.387180
-5.916614, 8.070940, -16.370529
-5.916614, 8.436736, -16.219353
-5.641884, 8.436736, -16.245344
-6.115157, 8.044413, -16.359802
-5.283392, 6.620776, -16.673489
-5.371843, 6.774803, -16.708103
-5.092425, 6.788358, -16.822067
-5.092425, 6.596427, -16.720409
-5.367155, 7.063087, -16.742474
-5.367155, 7.337817, -16.692547
-5.092425, 7.337817, -16.727945
-5.092425, 7.063087, -16.799316
-4.729156, 6.617007, -16.924837
-4.819518, 6.575169, -16.783901
-4.898969, 6.788358, -16.884335
-4.761603, 6.788358, -16.936285
-4.542966, 6.586446, -16.959530
-4.542966, 6.510488, -16.764585
-4.542966, 6.788358, -17.012377
-4.556091, 7.077478, -16.957870
-4.656419, 7.178648, -16.894590
-4.556091, 7.356326, -16.871588
-4.473265, 7.277089, -16.924685
-4.825945, 7.077478, -16.870882
-4.739868, 6.995495, -16.924843
-4.817695, 7.337817, -16.792252
-5.331325, 6.610750, -16.489855
-5.367093, 6.630948, -16.236675
-5.476985, 6.657367, -16.236675
-5.468690, 6.670074, -16.489855
-5.092425, 6.551579, -16.489855
-5.092425, 6.580763, -16.215126
-5.104557, 6.626931, -15.929830
-5.021068, 6.644732, -15.768039
-5.104557, 6.678151, -15.672144
-5.204220, 6.656162, -15.831209
-5.372972, 6.676139, -15.929830
-5.367155, 6.733668, -15.665667
-5.285273, 6.641026, -16.014362
-4.817695, 6.524117, -16.489855
-4.542966, 6.517733, -16.489855
-4.542966, 6.569348, -16.215126
-4.817695, 6.556460, -16.215126
-4.455609, 6.654105, -15.827146
-4.545497, 6.673495, -15.676742
-4.638762, 6.645962, -15.775702
-4.545497, 6.628500, -15.927391
-4.817695, 6.605577, -15.940395
-4.817695, 6.642524, -15.756290
-4.817695, 6.673223, -15.618925
-4.817695, 7.612547, -16.704323
-4.817695, 7.815390, -16.645243
-4.565602, 7.909114, -16.700541
-4.542966, 7.612547, -16.796497
-5.069877, 7.616667, -16.652222
-4.963268, 7.755033, -16.628506
-5.367155, 7.665421, -16.599442
-5.367155, 7.887277, -16.519224
-5.069877, 7.862876, -16.577005
-5.146421, 7.710991, -16.615953
-5.353879, 8.174552, -16.401287
-5.436604, 8.274492, -16.341707
-5.353879, 8.416276, -16.295132
-5.253452, 8.311059, -16.357620
-5.092425, 8.496504, -16.319828
-5.092425, 8.359139, -16.377359
-5.092425, 8.162006, -16.460405
-4.817695, 8.162006, -16.530981
-4.824702, 8.450065, -16.414227
-4.525666, 8.426876, -16.539078
-4.618321, 8.162006, -16.599291
-4.920952, 8.550528, -16.342859
-4.817695, 7.952754, -16.604345
-4.672271, 8.015248, -16.624252
-5.367155, 7.528057, -16.643696
-5.740525, 7.457428, -16.621176
-4.480957, 8.162006, -16.662178
-4.422558, 8.328726, -16.637423
-5.557371, 7.493026, -16.634272
-6.475482, 8.710605, -16.027241
-6.486480, 9.006908, -15.896172
-6.191344, 8.986196, -16.005646
-6.191344, 8.806347, -16.064581
-6.189421, 9.272621, -15.881812
-6.279716, 9.371994, -15.776247
-6.197494, 9.535602, -15.668312
-6.096562, 9.424457, -15.829759
-6.486480, 9.272621, -15.737570
-6.408508, 9.188841, -15.842919
-6.466074, 9.460377, -15.589731
-5.916614, 8.835196, -16.074099
-5.916614, 8.986196, -16.039528
-5.637825, 8.967155, -16.057291
-5.726696, 8.840071, -16.075401
-5.916614, 9.608946, -15.735592
-5.641884, 9.654325, -15.773523
-5.641884, 9.516960, -15.878052
-5.916614, 9.471581, -15.857651
-5.916614, 9.260925, -15.960444
-5.641884, 9.260925, -15.991600
-6.591661, 9.112293, -15.795176
-6.191344, 8.668983, -16.107395
-6.390178, 8.618454, -16.093048
-5.637825, 8.733683, -16.123396
-5.543543, 8.862885, -16.081961
-5.916614, 8.697830, -16.119314
-5.367155, 8.711466, -16.167452
-5.367155, 8.900379, -16.093699
-5.092425, 8.947592, -16.121025
-5.092425, 8.711466, -16.225727
-5.367155, 9.668633, -15.795033
-5.092425, 9.657526, -15.788509
-5.092425, 9.520161, -15.870586
-5.367155, 9.531269, -15.882868
-5.367155, 9.260925, -16.004623
-5.092425, 9.260925, -15.995308
-4.824702, 8.705337, -16.294449
-4.542966, 8.791491, -16.313641
-4.542966, 8.654125, -16.405380
-4.737799, 8.609673, -16.370049
-4.817695, 8.961089, -16.149797
-4.542966, 8.950780, -16.176275
-4.639651, 9.423656, -15.823713
-4.534592, 9.539652, -15.678457
-4.456498, 9.362090, -15.782310
-4.546031, 9.266678, -15.904537
-4.817695, 9.608576, -15.755859
-4.817695, 9.471210, -15.846706
-4.817695, 9.260925, -15.964718
-5.367155, 9.037744, -16.062153
-5.092425, 9.084957, -16.065117
-4.817695, 9.098454, -16.058407
-4.542966, 9.088144, -16.051767
-5.916614, 9.737270, -15.598227
-5.641884, 9.756230, -15.636159
-6.115273, 9.705799, -15.560377
-5.367155, 9.764589, -15.657667
-5.092425, 9.769030, -15.651144
-4.817695, 9.752202, -15.618494
-4.612683, 9.714617, -15.574606
-6.573331, 8.535902, -16.061369
-6.578915, 7.492737, -15.575289
-6.636075, 9.415769, -15.545416
-7.445674, 8.492228, -15.541166
-7.445674, 8.604024, -15.541166
-7.298912, 8.166767, -15.376585
-7.245774, 8.206720, -15.116207
-7.383139, 8.350568, -15.116207
-7.415738, 8.317064, -15.387882
-7.473739, 8.426956, -15.387882
-7.502209, 8.487932, -15.116207
-7.187310, 8.266305, -14.841476
-7.155934, 8.296762, -14.695219
-7.277916, 8.448477, -14.604709
-7.324675, 8.402522, -14.841476
-7.460005, 8.539886, -14.841476
-7.430161, 8.571582, -14.697351
-6.744757, 7.677761, -15.414430
-6.662178, 7.699164, -15.116207
-6.799543, 7.812052, -15.116207
-6.838970, 7.777031, -15.338515
-7.012496, 7.883976, -15.398708
-6.966916, 7.949417, -15.116207
-6.882396, 7.747736, -15.521668
-6.624240, 7.730995, -14.841476
-6.605234, 7.748301, -14.697153
-6.729824, 7.896871, -14.604588
-6.761605, 7.858392, -14.841476
-6.908189, 7.995757, -14.841476
-6.881140, 8.021971, -14.695176
-7.142595, 8.034163, -15.275747
-7.104280, 8.069355, -15.116207
-7.045554, 8.128940, -14.841476
-7.004129, 8.172720, -14.603621
-7.127118, 8.325373, -14.512066
-6.854414, 8.048678, -14.512022
-7.190012, 7.990921, -15.458900
-6.956014, 8.219516, -14.292017
-6.916165, 8.260437, -14.072928
-7.031624, 8.423542, -13.980747
-7.093379, 8.360128, -14.292017
-6.820294, 8.082150, -14.292017
-6.756161, 8.151157, -13.988110
-6.870719, 8.309550, -13.889774
-6.672703, 8.236374, -13.742558
-6.611664, 8.289715, -13.595835
-6.706815, 8.476676, -13.508516
-6.810068, 8.375165, -13.742558
-6.943162, 8.512530, -13.742558
-6.879068, 8.573404, -13.604353
-7.226387, 8.497494, -14.292017
-7.187036, 8.537533, -14.071720
-6.682929, 7.943630, -14.292017
-6.641604, 7.986344, -14.086445
-7.725843, 8.797766, -15.277140
-7.739313, 8.786169, -15.116207
-7.775681, 8.992121, -15.132849
-7.725843, 8.904493, -15.277140
-8.024672, 9.330800, -15.006058
-8.036667, 9.535655, -15.008053
-7.839722, 9.535655, -15.063185
-7.856008, 9.247904, -15.068521
-8.047781, 9.304152, -14.841476
-8.014574, 9.352474, -14.566748
-8.153154, 9.541275, -14.577971
-8.162649, 9.541275, -14.840450
-7.943435, 9.166788, -14.841476
-7.909780, 9.215109, -14.566748
-8.270895, 9.636599, -14.748191
-8.270895, 9.636599, -14.677029
-7.800801, 8.959929, -14.816604
-7.772415, 9.023978, -14.566748
-7.728145, 8.816346, -14.891598
-7.825951, 9.278049, -14.309000
-7.738333, 9.344023, -14.104710
-7.831405, 9.550528, -14.032404
-7.921486, 9.479397, -14.242466
-8.018883, 9.556846, -14.317232
-7.983128, 9.662550, -14.143250
-7.980395, 9.395228, -14.425619
-8.116032, 9.793214, -14.841517
-8.221834, 9.809576, -14.581576
-8.124500, 10.082268, -14.568398
-8.039967, 9.995179, -14.751690
-7.904961, 10.178332, -14.650671
-7.823919, 10.086100, -14.784910
-7.839722, 9.869735, -14.934437
-8.271332, 9.809576, -14.581576
-8.270895, 9.713154, -14.748191
-8.271768, 9.986202, -14.486123
-7.823919, 10.294034, -14.562156
-7.721808, 10.228892, -14.714828
-8.025880, 10.251603, -14.467518
-7.839722, 9.732370, -15.006230
-8.008944, 9.690122, -14.990575
-8.168206, 9.812806, -14.299423
-8.035345, 9.822908, -14.037920
-8.190517, 10.082363, -14.022118
-8.219151, 10.079153, -14.296650
-7.845577, 9.808107, -13.745611
-7.771593, 9.863296, -13.467829
-7.916268, 10.076164, -13.449829
-7.949832, 9.978620, -13.660002
-8.061226, 10.076164, -13.747971
-8.013782, 10.161773, -13.529408
-7.999114, 9.922834, -13.843155
-8.096363, 10.342883, -14.270048
-8.204298, 10.344391, -14.015348
-8.090943, 10.544662, -14.010130
-7.983694, 10.500310, -14.159578
-7.851990, 10.673236, -14.022764
-7.839722, 10.537745, -14.218117
-7.839722, 10.444477, -14.355482
-8.207315, 10.351654, -13.746275
-8.069448, 10.341265, -13.449829
-8.204294, 10.626204, -13.470396
-8.169371, 10.621914, -13.752964
-8.272883, 10.079153, -14.296650
-8.273998, 10.172105, -14.116915
-8.271768, 9.905998, -14.395937
